jet_label,class_name,block,topology_code,tokens,n_objects,n_visible_objects,has_b,has_c,has_s,has_g,has_lepton,has_tau,has_nu,leading_heavy_flavour,reweight_group_name,reweight_group_n_classes,reweight_group_weight,reweight_group_stream_share,class_stream_share_nominal,class_stream_share_upper_bound,class_weight_share_frac,class_weight_share_pct,log_class_weight_share,log_class_weight_share_upper_bound,R161_group_id,R161_group_name,L187_group_id,L187_group_name,R45_group_id,R45_group_name,R29_group_id,R29_group_name,R15_group_id,R15_group_name,R9_group_id,R9_group_name,Q27_group_id,Q27_group_name,Q1_group_id,Q1_group_name,L43res_group_id,L43res_group_name,rand42_d1_group_id,rand42_d1_group_name,rand42_d2_group_id,rand42_d2_group_name,rand42_d3_group_id,rand42_d3_group_name,bs_relevant,physics_rationale
34,label_X_YY_ccqq,res34p,QQQQ,c+c+q+q,4,4,0,1,0,0,0,0,0,c,label_X_YY_QQQQ,22,0.32,0.18478417785477116,0.008399280811580508,0.18478417785477116,0.008399280811580508,0.8399280811580507,-4.779609194467258,-1.6885667411089422,34,label_X_YY_ccqq,33,label_X_YY_ccqq,15,34P_QQQQ_nob,5,34P_QQQQ,5,34P_4prong_had_quarks,4,34P_4prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,8,rand_res34p_04,11,rand_res34p_06,9,rand_res34p_03,0,"X->YY with c quark + c quark + light quark (u/d) + light quark (u/d); topology QQQQ, 4 visible object(s), leading heavy flavour c. Lands in 34P_4prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
35,label_X_YY_ccgg,res34p,QQgg,c+c+g+g,4,4,0,1,0,1,0,0,0,c,label_X_YY_QQgg,4,0.06,0.03464703334776959,0.008661758336942398,0.03464703334776959,0.008661758336942398,0.8661758336942399,-4.748837535800504,-3.362543174680614,35,label_X_YY_ccgg,34,label_X_YY_ccgg,16,34P_QQgg_nob,6,34P_QQgg,6,34P_4prong_had_gluon,4,34P_4prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,8,rand_res34p_04,11,rand_res34p_06,13,rand_res34p_00,0,"X->YY with c quark + c quark + gluon + gluon; topology QQgg, 4 visible object(s), leading heavy flavour c. Lands in 34P_4prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
36,label_X_YY_ccee,res34p,QQll,c+c+e+e,4,4,0,1,0,0,1,0,0,c,label_X_YY_QQll,8,0.16,0.09239208892738558,0.011549011115923198,0.09239208892738558,0.011549011115923198,1.1549011115923198,-4.461155463348724,-2.3817139216688874,36,label_X_YY_ccee,35,label_X_YY_ccee,17,34P_QQll_nob,7,34P_QQll,7,34P_4prong_lightlep,5,34P_4prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,12,rand_res34p_00,13,rand_res34p_09,8,rand_res34p_07,0,"X->YY with c quark + c quark + electron + electron; topology QQll, 4 visible object(s), leading heavy flavour c. Lands in 34P_4prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
37,label_X_YY_ccmm,res34p,QQll,c+c+m+m,4,4,0,1,0,0,1,0,0,c,label_X_YY_QQll,8,0.16,0.09239208892738558,0.011549011115923198,0.09239208892738558,0.011549011115923198,1.1549011115923198,-4.461155463348724,-2.3817139216688874,37,label_X_YY_ccmm,36,label_X_YY_ccmm,17,34P_QQll_nob,7,34P_QQll,7,34P_4prong_lightlep,5,34P_4prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,7,rand_res34p_09,9,rand_res34p_00,7,rand_res34p_08,0,"X->YY with c quark + c quark + muon + muon; topology QQll, 4 visible object(s), leading heavy flavour c. Lands in 34P_4prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
38,label_X_YY_cctauhtaue,res34p,QQtauhtaul,c+c+tauh+taue,4,4,0,1,0,0,1,1,0,c,label_X_YY_QQtauhtaul,8,0.04,0.023098022231846396,0.0028872527789807994,0.023098022231846396,0.0028872527789807994,0.28872527789807995,-5.847449824468614,-3.768008282788778,38,label_X_YY_cctauhtaue,37,label_X_YY_cctauhtaue,18,34P_QQtauhtaul_nob,8,34P_QQtauhtaul,8,34P_4prong_tau,5,34P_4prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,10,rand_res34p_05,14,rand_res34p_01,10,rand_res34p_06,0,"X->YY with c quark + c quark + hadronic tau + tau->e; topology QQtauhtaul, 4 visible object(s), leading heavy flavour c. Lands in 34P_4prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
39,label_X_YY_cctauhtaum,res34p,QQtauhtaul,c+c+tauh+taum,4,4,0,1,0,0,1,1,0,c,label_X_YY_QQtauhtaul,8,0.04,0.023098022231846396,0.0028872527789807994,0.023098022231846396,0.0028872527789807994,0.28872527789807995,-5.847449824468614,-3.768008282788778,39,label_X_YY_cctauhtaum,38,label_X_YY_cctauhtaum,18,34P_QQtauhtaul_nob,8,34P_QQtauhtaul,8,34P_4prong_tau,5,34P_4prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,13,rand_res34p_01,5,rand_res34p_03,12,rand_res34p_02,0,"X->YY with c quark + c quark + hadronic tau + tau->mu; topology QQtauhtaul, 4 visible object(s), leading heavy flavour c. Lands in 34P_4prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
40,label_X_YY_cctauhtauh,res34p,QQtauhtauh,c+c+tauh+tauh,4,4,0,1,0,0,1,1,0,c,label_X_YY_QQtauhtauh,4,0.04,0.023098022231846396,0.005774505557961599,0.023098022231846396,0.005774505557961599,0.5774505557961599,-5.154302643908669,-3.768008282788778,40,label_X_YY_cctauhtauh,39,label_X_YY_cctauhtauh,19,34P_QQtauhtauh_nob,9,34P_QQtauhtauh,8,34P_4prong_tau,5,34P_4prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,8,rand_res34p_04,12,rand_res34p_07,14,rand_res34p_01,0,"X->YY with c quark + c quark + hadronic tau + hadronic tau; topology QQtauhtauh, 4 visible object(s), leading heavy flavour c. Lands in 34P_4prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
41,label_X_YY_ccb,res34p,QQQ,c+c+b,3,3,1,1,0,0,0,0,0,b,label_X_YY_QQQ,20,0.05,0.028872527789808,0.0014436263894904,0.028872527789808,0.0014436263894904,0.14436263894903997,-6.540597005028559,-3.5448647314745685,41,label_X_YY_ccb,40,label_X_YY_ccb,12,34P_QQQ_b,10,34P_QQQ,9,34P_3prong_had_quarks,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,14,rand_res34p_02,7,rand_res34p_04,10,rand_res34p_06,0,"X->YY with c quark + c quark + b quark; topology QQQ, 3 visible object(s), leading heavy flavour b. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
42,label_X_YY_ccc,res34p,QQQ,c+c+c,3,3,0,1,0,0,0,0,0,c,label_X_YY_QQQ,20,0.05,0.028872527789808,0.0014436263894904,0.028872527789808,0.0014436263894904,0.14436263894903997,-6.540597005028559,-3.5448647314745685,42,label_X_YY_ccc,41,label_X_YY_ccc,20,34P_QQQ_nob,10,34P_QQQ,9,34P_3prong_had_quarks,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,14,rand_res34p_02,11,rand_res34p_06,11,rand_res34p_05,0,"X->YY with c quark + c quark + c quark; topology QQQ, 3 visible object(s), leading heavy flavour c. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
43,label_X_YY_ccs,res34p,QQQ,c+c+s,3,3,0,1,1,0,0,0,0,c,label_X_YY_QQQ,20,0.05,0.028872527789808,0.0014436263894904,0.028872527789808,0.0014436263894904,0.14436263894903997,-6.540597005028559,-3.5448647314745685,43,label_X_YY_ccs,42,label_X_YY_ccs,20,34P_QQQ_nob,10,34P_QQQ,9,34P_3prong_had_quarks,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,6,rand_res34p_03,7,rand_res34p_04,13,rand_res34p_00,0,"X->YY with c quark + c quark + s quark; topology QQQ, 3 visible object(s), leading heavy flavour c. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
44,label_X_YY_ccq,res34p,QQQ,c+c+q,3,3,0,1,0,0,0,0,0,c,label_X_YY_QQQ,20,0.05,0.028872527789808,0.0014436263894904,0.028872527789808,0.0014436263894904,0.14436263894903997,-6.540597005028559,-3.5448647314745685,44,label_X_YY_ccq,43,label_X_YY_ccq,20,34P_QQQ_nob,10,34P_QQQ,9,34P_3prong_had_quarks,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,8,rand_res34p_04,13,rand_res34p_09,5,rand_res34p_09,0,"X->YY with c quark + c quark + light quark (u/d); topology QQQ, 3 visible object(s), leading heavy flavour c. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
45,label_X_YY_ccg,res34p,QQg,c+c+g,3,3,0,1,0,1,0,0,0,c,label_X_YY_QQg,4,0.005,0.0028872527789807994,0.0007218131947451999,0.0028872527789807994,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-5.847449824468614,45,label_X_YY_ccg,44,label_X_YY_ccg,21,34P_QQg_nob,11,34P_QQg,10,34P_3prong_had_gluon,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,13,rand_res34p_01,7,rand_res34p_04,8,rand_res34p_07,0,"X->YY with c quark + c quark + gluon; topology QQg, 3 visible object(s), leading heavy flavour c. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
46,label_X_YY_cce,res34p,QQl,c+c+e,3,3,0,1,0,0,1,0,0,c,label_X_YY_QQl,8,0.01,0.005774505557961599,0.0007218131947451999,0.005774505557961599,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-5.154302643908669,46,label_X_YY_cce,45,label_X_YY_cce,22,34P_QQl_nob,12,34P_QQl,11,34P_3prong_lightlep,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,8,rand_res34p_04,5,rand_res34p_03,9,rand_res34p_03,0,"X->YY with c quark + c quark + electron; topology QQl, 3 visible object(s), leading heavy flavour c. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
47,label_X_YY_ccm,res34p,QQl,c+c+m,3,3,0,1,0,0,1,0,0,c,label_X_YY_QQl,8,0.01,0.005774505557961599,0.0007218131947451999,0.005774505557961599,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-5.154302643908669,47,label_X_YY_ccm,46,label_X_YY_ccm,22,34P_QQl_nob,12,34P_QQl,11,34P_3prong_lightlep,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,13,rand_res34p_01,12,rand_res34p_07,13,rand_res34p_00,0,"X->YY with c quark + c quark + muon; topology QQl, 3 visible object(s), leading heavy flavour c. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
48,label_X_YY_ssss,res34p,QQQQ,s+s+s+s,4,4,0,0,1,0,0,0,0,s,label_X_YY_QQQQ,22,0.32,0.18478417785477116,0.008399280811580508,0.18478417785477116,0.008399280811580508,0.8399280811580507,-4.779609194467258,-1.6885667411089422,48,label_X_YY_ssss,47,label_X_YY_ssss,15,34P_QQQQ_nob,5,34P_QQQQ,5,34P_4prong_had_quarks,4,34P_4prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,10,rand_res34p_05,10,rand_res34p_02,11,rand_res34p_05,0,"X->YY with s quark + s quark + s quark + s quark; topology QQQQ, 4 visible object(s), leading heavy flavour s. Lands in 34P_4prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
49,label_X_YY_ssqq,res34p,QQQQ,s+s+q+q,4,4,0,0,1,0,0,0,0,s,label_X_YY_QQQQ,22,0.32,0.18478417785477116,0.008399280811580508,0.18478417785477116,0.008399280811580508,0.8399280811580507,-4.779609194467258,-1.6885667411089422,49,label_X_YY_ssqq,48,label_X_YY_ssqq,15,34P_QQQQ_nob,5,34P_QQQQ,5,34P_4prong_had_quarks,4,34P_4prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,12,rand_res34p_00,9,rand_res34p_00,13,rand_res34p_00,0,"X->YY with s quark + s quark + light quark (u/d) + light quark (u/d); topology QQQQ, 4 visible object(s), leading heavy flavour s. Lands in 34P_4prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
50,label_X_YY_ssgg,res34p,QQgg,s+s+g+g,4,4,0,0,1,1,0,0,0,s,label_X_YY_QQgg,4,0.06,0.03464703334776959,0.008661758336942398,0.03464703334776959,0.008661758336942398,0.8661758336942399,-4.748837535800504,-3.362543174680614,50,label_X_YY_ssgg,49,label_X_YY_ssgg,16,34P_QQgg_nob,6,34P_QQgg,6,34P_4prong_had_gluon,4,34P_4prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,6,rand_res34p_03,12,rand_res34p_07,13,rand_res34p_00,0,"X->YY with s quark + s quark + gluon + gluon; topology QQgg, 4 visible object(s), leading heavy flavour s. Lands in 34P_4prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
51,label_X_YY_ssee,res34p,QQll,s+s+e+e,4,4,0,0,1,0,1,0,0,s,label_X_YY_QQll,8,0.16,0.09239208892738558,0.011549011115923198,0.09239208892738558,0.011549011115923198,1.1549011115923198,-4.461155463348724,-2.3817139216688874,51,label_X_YY_ssee,50,label_X_YY_ssee,17,34P_QQll_nob,7,34P_QQll,7,34P_4prong_lightlep,5,34P_4prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,10,rand_res34p_05,9,rand_res34p_00,6,rand_res34p_04,0,"X->YY with s quark + s quark + electron + electron; topology QQll, 4 visible object(s), leading heavy flavour s. Lands in 34P_4prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
52,label_X_YY_ssmm,res34p,QQll,s+s+m+m,4,4,0,0,1,0,1,0,0,s,label_X_YY_QQll,8,0.16,0.09239208892738558,0.011549011115923198,0.09239208892738558,0.011549011115923198,1.1549011115923198,-4.461155463348724,-2.3817139216688874,52,label_X_YY_ssmm,51,label_X_YY_ssmm,17,34P_QQll_nob,7,34P_QQll,7,34P_4prong_lightlep,5,34P_4prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,8,rand_res34p_04,7,rand_res34p_04,12,rand_res34p_02,0,"X->YY with s quark + s quark + muon + muon; topology QQll, 4 visible object(s), leading heavy flavour s. Lands in 34P_4prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
53,label_X_YY_sstauhtaue,res34p,QQtauhtaul,s+s+tauh+taue,4,4,0,0,1,0,1,1,0,s,label_X_YY_QQtauhtaul,8,0.04,0.023098022231846396,0.0028872527789807994,0.023098022231846396,0.0028872527789807994,0.28872527789807995,-5.847449824468614,-3.768008282788778,53,label_X_YY_sstauhtaue,52,label_X_YY_sstauhtaue,18,34P_QQtauhtaul_nob,8,34P_QQtauhtaul,8,34P_4prong_tau,5,34P_4prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,13,rand_res34p_01,12,rand_res34p_07,10,rand_res34p_06,0,"X->YY with s quark + s quark + hadronic tau + tau->e; topology QQtauhtaul, 4 visible object(s), leading heavy flavour s. Lands in 34P_4prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
54,label_X_YY_sstauhtaum,res34p,QQtauhtaul,s+s+tauh+taum,4,4,0,0,1,0,1,1,0,s,label_X_YY_QQtauhtaul,8,0.04,0.023098022231846396,0.0028872527789807994,0.023098022231846396,0.0028872527789807994,0.28872527789807995,-5.847449824468614,-3.768008282788778,54,label_X_YY_sstauhtaum,53,label_X_YY_sstauhtaum,18,34P_QQtauhtaul_nob,8,34P_QQtauhtaul,8,34P_4prong_tau,5,34P_4prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,14,rand_res34p_02,7,rand_res34p_04,13,rand_res34p_00,0,"X->YY with s quark + s quark + hadronic tau + tau->mu; topology QQtauhtaul, 4 visible object(s), leading heavy flavour s. Lands in 34P_4prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
55,label_X_YY_sstauhtauh,res34p,QQtauhtauh,s+s+tauh+tauh,4,4,0,0,1,0,1,1,0,s,label_X_YY_QQtauhtauh,4,0.04,0.023098022231846396,0.005774505557961599,0.023098022231846396,0.005774505557961599,0.5774505557961599,-5.154302643908669,-3.768008282788778,55,label_X_YY_sstauhtauh,54,label_X_YY_sstauhtauh,19,34P_QQtauhtauh_nob,9,34P_QQtauhtauh,8,34P_4prong_tau,5,34P_4prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,7,rand_res34p_09,7,rand_res34p_04,5,rand_res34p_09,0,"X->YY with s quark + s quark + hadronic tau + hadronic tau; topology QQtauhtauh, 4 visible object(s), leading heavy flavour s. Lands in 34P_4prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
56,label_X_YY_ssb,res34p,QQQ,s+s+b,3,3,1,0,1,0,0,0,0,b,label_X_YY_QQQ,20,0.05,0.028872527789808,0.0014436263894904,0.028872527789808,0.0014436263894904,0.14436263894903997,-6.540597005028559,-3.5448647314745685,56,label_X_YY_ssb,55,label_X_YY_ssb,12,34P_QQQ_b,10,34P_QQQ,9,34P_3prong_had_quarks,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,6,rand_res34p_03,8,rand_res34p_08,8,rand_res34p_07,1,"X->YY with s quark + s quark + b quark; topology QQQ, 3 visible object(s), leading heavy flavour b. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
57,label_X_YY_ssc,res34p,QQQ,s+s+c,3,3,0,1,1,0,0,0,0,c,label_X_YY_QQQ,20,0.05,0.028872527789808,0.0014436263894904,0.028872527789808,0.0014436263894904,0.14436263894903997,-6.540597005028559,-3.5448647314745685,57,label_X_YY_ssc,56,label_X_YY_ssc,20,34P_QQQ_nob,10,34P_QQQ,9,34P_3prong_had_quarks,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,11,rand_res34p_07,9,rand_res34p_00,13,rand_res34p_00,0,"X->YY with s quark + s quark + c quark; topology QQQ, 3 visible object(s), leading heavy flavour c. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
58,label_X_YY_sss,res34p,QQQ,s+s+s,3,3,0,0,1,0,0,0,0,s,label_X_YY_QQQ,20,0.05,0.028872527789808,0.0014436263894904,0.028872527789808,0.0014436263894904,0.14436263894903997,-6.540597005028559,-3.5448647314745685,58,label_X_YY_sss,57,label_X_YY_sss,20,34P_QQQ_nob,10,34P_QQQ,9,34P_3prong_had_quarks,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,7,rand_res34p_09,9,rand_res34p_00,7,rand_res34p_08,0,"X->YY with s quark + s quark + s quark; topology QQQ, 3 visible object(s), leading heavy flavour s. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
59,label_X_YY_ssq,res34p,QQQ,s+s+q,3,3,0,0,1,0,0,0,0,s,label_X_YY_QQQ,20,0.05,0.028872527789808,0.0014436263894904,0.028872527789808,0.0014436263894904,0.14436263894903997,-6.540597005028559,-3.5448647314745685,59,label_X_YY_ssq,58,label_X_YY_ssq,20,34P_QQQ_nob,10,34P_QQQ,9,34P_3prong_had_quarks,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,6,rand_res34p_03,12,rand_res34p_07,9,rand_res34p_03,0,"X->YY with s quark + s quark + light quark (u/d); topology QQQ, 3 visible object(s), leading heavy flavour s. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
60,label_X_YY_ssg,res34p,QQg,s+s+g,3,3,0,0,1,1,0,0,0,s,label_X_YY_QQg,4,0.005,0.0028872527789807994,0.0007218131947451999,0.0028872527789807994,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-5.847449824468614,60,label_X_YY_ssg,59,label_X_YY_ssg,21,34P_QQg_nob,11,34P_QQg,10,34P_3prong_had_gluon,6,34P_3prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,8,rand_res34p_04,11,rand_res34p_06,9,rand_res34p_03,0,"X->YY with s quark + s quark + gluon; topology QQg, 3 visible object(s), leading heavy flavour s. Lands in 34P_3prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
61,label_X_YY_sse,res34p,QQl,s+s+e,3,3,0,0,1,0,1,0,0,s,label_X_YY_QQl,8,0.01,0.005774505557961599,0.0007218131947451999,0.005774505557961599,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-5.154302643908669,61,label_X_YY_sse,60,label_X_YY_sse,22,34P_QQl_nob,12,34P_QQl,11,34P_3prong_lightlep,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,9,rand_res34p_08,6,rand_res34p_05,6,rand_res34p_04,0,"X->YY with s quark + s quark + electron; topology QQl, 3 visible object(s), leading heavy flavour s. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
62,label_X_YY_ssm,res34p,QQl,s+s+m,3,3,0,0,1,0,1,0,0,s,label_X_YY_QQl,8,0.01,0.005774505557961599,0.0007218131947451999,0.005774505557961599,0.0007218131947451999,0.07218131947451999,-7.233744185588505,-5.154302643908669,62,label_X_YY_ssm,61,label_X_YY_ssm,22,34P_QQl_nob,12,34P_QQl,11,34P_3prong_lightlep,7,34P_3prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,6,rand_res34p_03,13,rand_res34p_09,14,rand_res34p_01,0,"X->YY with s quark + s quark + muon; topology QQl, 3 visible object(s), leading heavy flavour s. Lands in 34P_3prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
63,label_X_YY_qqqq,res34p,QQQQ,q+q+q+q,4,4,0,0,0,0,0,0,0,light,label_X_YY_QQQQ,22,0.32,0.18478417785477116,0.008399280811580508,0.18478417785477116,0.008399280811580508,0.8399280811580507,-4.779609194467258,-1.6885667411089422,63,label_X_YY_qqqq,62,label_X_YY_qqqq,15,34P_QQQQ_nob,5,34P_QQQQ,5,34P_4prong_had_quarks,4,34P_4prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,11,rand_res34p_07,8,rand_res34p_08,7,rand_res34p_08,0,"X->YY with light quark (u/d) + light quark (u/d) + light quark (u/d) + light quark (u/d); topology QQQQ, 4 visible object(s), leading heavy flavour light. Lands in 34P_4prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
64,label_X_YY_qqgg,res34p,QQgg,q+q+g+g,4,4,0,0,0,1,0,0,0,light,label_X_YY_QQgg,4,0.06,0.03464703334776959,0.008661758336942398,0.03464703334776959,0.008661758336942398,0.8661758336942399,-4.748837535800504,-3.362543174680614,64,label_X_YY_qqgg,63,label_X_YY_qqgg,16,34P_QQgg_nob,6,34P_QQgg,6,34P_4prong_had_gluon,4,34P_4prong_hadronic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,12,rand_res34p_00,10,rand_res34p_02,5,rand_res34p_09,0,"X->YY with light quark (u/d) + light quark (u/d) + gluon + gluon; topology QQgg, 4 visible object(s), leading heavy flavour light. Lands in 34P_4prong_hadronic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
65,label_X_YY_qqee,res34p,QQll,q+q+e+e,4,4,0,0,0,0,1,0,0,light,label_X_YY_QQll,8,0.16,0.09239208892738558,0.011549011115923198,0.09239208892738558,0.011549011115923198,1.1549011115923198,-4.461155463348724,-2.3817139216688874,65,label_X_YY_qqee,64,label_X_YY_qqee,17,34P_QQll_nob,7,34P_QQll,7,34P_4prong_lightlep,5,34P_4prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,10,rand_res34p_05,12,rand_res34p_07,9,rand_res34p_03,0,"X->YY with light quark (u/d) + light quark (u/d) + electron + electron; topology QQll, 4 visible object(s), leading heavy flavour light. Lands in 34P_4prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
66,label_X_YY_qqmm,res34p,QQll,q+q+m+m,4,4,0,0,0,0,1,0,0,light,label_X_YY_QQll,8,0.16,0.09239208892738558,0.011549011115923198,0.09239208892738558,0.011549011115923198,1.1549011115923198,-4.461155463348724,-2.3817139216688874,66,label_X_YY_qqmm,65,label_X_YY_qqmm,17,34P_QQll_nob,7,34P_QQll,7,34P_4prong_lightlep,5,34P_4prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,7,rand_res34p_09,7,rand_res34p_04,8,rand_res34p_07,0,"X->YY with light quark (u/d) + light quark (u/d) + muon + muon; topology QQll, 4 visible object(s), leading heavy flavour light. Lands in 34P_4prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
67,label_X_YY_qqtauhtaue,res34p,QQtauhtaul,q+q+tauh+taue,4,4,0,0,0,0,1,1,0,light,label_X_YY_QQtauhtaul,8,0.04,0.023098022231846396,0.0028872527789807994,0.023098022231846396,0.0028872527789807994,0.28872527789807995,-5.847449824468614,-3.768008282788778,67,label_X_YY_qqtauhtaue,66,label_X_YY_qqtauhtaue,18,34P_QQtauhtaul_nob,8,34P_QQtauhtaul,8,34P_4prong_tau,5,34P_4prong_leptonic,,n/a (rung partitions the other block),,n/a (rung partitions the other block),15,other_resonant,14,rand_res34p_02,8,rand_res34p_08,11,rand_res34p_05,0,"X->YY with light quark (u/d) + light quark (u/d) + hadronic tau + tau->e; topology QQtauhtaul, 4 visible object(s), leading heavy flavour light. Lands in 34P_4prong_leptonic at the coarsest resonant rung (R=9) because prong count and hadronic-vs-leptonic character survive every contraction applied above it."
